timestamp,cpu_load,threads,events_per_sec,avg_latency_ms,score
2026-04-28 01:42:19,30%,4,2202.00,1.81,1216.57
2026-04-28 01:42:19,40%,4,2018.57,1.98,1019.48
2026-04-28 01:42:19,50%,4,1871.71,2.13,878.74
2026-04-28 01:42:19,60%,4,1738.53,2.30,755.88
2026-04-28 01:42:19,70%,4,1610.16,2.48,649.26
2026-04-28 01:42:19,80%,4,1514.18,2.64,573.55
2026-04-28 01:42:19,90%,4,1421.25,2.81,505.78
2026-04-28 02:14:53,30%,4,2192.34,1.82,1204.58
2026-04-28 02:14:53,40%,4,2032.39,1.97,1031.67
2026-04-28 02:14:53,50%,4,1861.73,2.15,865.92
2026-04-28 02:14:53,60%,4,1722.63,2.32,742.51
2026-04-28 02:14:53,70%,4,1596.72,2.50,638.69
2026-04-28 02:14:53,80%,4,1506.25,2.65,568.40
2026-04-28 02:14:53,90%,4,1398.40,2.85,490.67
