time,ip,status,avg_rtt_ms
2026-04-27 23:33:31,34.39.96.45,UP,247.231
2026-04-27 23:33:40,46.101.47.75,UP,202.074
2026-04-27 23:33:49,8.208.34.84,UP,168.555
2026-04-28 00:03:58,34.48.113.182,UP,202.359
2026-04-28 00:04:07,198.199.67.247,UP,198.414
2026-04-28 00:04:17,47.90.140.166,UP,204.924
2026-04-28 00:04:26,35.234.103.240,UP,246.610
2026-04-28 00:04:35,134.122.75.45,UP,182.087
2026-04-28 00:04:44,47.245.143.155,UP,154.887
2026-04-28 00:04:54,34.94.91.108,UP,225.208
2026-04-28 00:05:03,64.227.92.19,UP,155.687
2026-04-28 00:05:12,47.89.252.104,UP,150.362
2026-04-28 00:05:21,35.200.105.130,UP,50.255
2026-04-28 00:05:30,157.230.41.239,UP,33.294
2026-04-28 00:05:39,47.238.70.228,UP,0.603
2026-04-28 00:05:48,34.39.96.45,UP,244.410
2026-04-28 00:05:58,46.101.47.75,UP,192.937
2026-04-28 00:06:07,8.208.34.84,UP,168.567
2026-04-28 00:36:16,34.48.113.182,UP,196.793
2026-04-28 00:36:25,198.199.67.247,UP,202.836
2026-04-28 00:36:35,47.90.140.166,UP,204.951
2026-04-28 00:36:44,35.234.103.240,UP,245.478
2026-04-28 00:36:53,134.122.75.45,UP,180.753
2026-04-28 00:37:02,47.245.143.155,UP,154.871
2026-04-28 00:37:11,34.94.91.108,UP,224.956
2026-04-28 00:37:21,64.227.92.19,UP,154.844
2026-04-28 00:37:30,47.89.252.104,UP,150.350
2026-04-28 00:37:39,35.200.105.130,UP,50.195
2026-04-28 00:37:48,157.230.41.239,UP,33.294
2026-04-28 00:37:57,47.238.70.228,UP,0.572
2026-04-28 00:38:06,34.39.96.45,UP,245.101
2026-04-28 00:38:16,46.101.47.75,UP,192.836
2026-04-28 00:38:25,8.208.34.84,UP,168.582
2026-04-28 01:08:34,34.48.113.182,UP,201.700
2026-04-28 01:08:43,198.199.67.247,UP,198.790
2026-04-28 01:08:52,47.90.140.166,UP,204.944
2026-04-28 01:09:02,35.234.103.240,UP,245.476
2026-04-28 01:09:11,134.122.75.45,UP,180.541
2026-04-28 01:09:20,47.245.143.155,UP,154.869
2026-04-28 01:09:29,34.94.91.108,UP,225.683
2026-04-28 01:09:39,64.227.92.19,UP,154.800
2026-04-28 01:09:48,47.89.252.104,UP,150.339
2026-04-28 01:09:57,35.200.105.130,UP,50.656
2026-04-28 01:10:06,157.230.41.239,UP,33.518
2026-04-28 01:10:15,47.238.70.228,UP,0.586
2026-04-28 01:10:24,34.39.96.45,UP,246.285
2026-04-28 01:10:34,46.101.47.75,UP,198.116
2026-04-28 01:10:43,8.208.34.84,UP,168.576
2026-04-28 01:40:52,34.48.113.182,UP,199.541
2026-04-28 01:41:01,198.199.67.247,UP,203.901
2026-04-28 01:41:10,47.90.140.166,UP,204.950
2026-04-28 01:41:20,35.234.103.240,UP,245.351
2026-04-28 01:41:29,134.122.75.45,UP,180.559
2026-04-28 01:41:38,47.245.143.155,UP,154.862
2026-04-28 01:41:47,34.94.91.108,UP,223.517
2026-04-28 01:41:56,64.227.92.19,UP,154.625
2026-04-28 01:42:06,47.89.252.104,UP,150.329
2026-04-28 01:42:15,35.200.105.130,UP,50.448
2026-04-28 01:42:24,157.230.41.239,UP,33.302
2026-04-28 01:42:33,47.238.70.228,UP,0.533
2026-04-28 01:42:42,34.39.96.45,UP,245.036
2026-04-28 01:42:51,46.101.47.75,UP,192.788
2026-04-28 01:43:01,8.208.34.84,UP,168.542
2026-04-28 02:13:10,34.48.113.182,UP,200.072
2026-04-28 02:13:19,198.199.67.247,UP,198.379
2026-04-28 02:13:28,47.90.140.166,UP,204.953
2026-04-28 02:13:38,35.234.103.240,UP,246.209
2026-04-28 02:13:47,134.122.75.45,UP,180.472
2026-04-28 02:13:56,47.245.143.155,UP,154.879
2026-04-28 02:14:05,34.94.91.108,UP,224.429
2026-04-28 02:14:14,64.227.92.19,UP,154.813
2026-04-28 02:14:24,47.89.252.104,UP,150.335
2026-04-28 02:14:33,35.200.105.130,UP,49.689
2026-04-28 02:14:42,157.230.41.239,UP,33.363
2026-04-28 02:14:51,47.238.70.228,UP,0.523
2026-04-28 02:15:00,34.39.96.45,UP,242.398
2026-04-28 02:15:09,46.101.47.75,UP,192.849
2026-04-28 02:15:19,8.208.34.84,UP,168.562
2026-04-28 02:45:28,34.48.113.182,UP,198.946
2026-04-28 02:45:37,198.199.67.247,UP,203.562
2026-04-28 02:45:46,47.90.140.166,UP,204.961
2026-04-28 02:45:55,35.234.103.240,UP,245.314
2026-04-28 02:46:05,134.122.75.45,UP,180.739
2026-04-28 02:46:14,47.245.143.155,UP,154.875
2026-04-28 02:46:23,34.94.91.108,UP,223.510
2026-04-28 02:46:32,64.227.92.19,UP,155.218
2026-04-28 02:46:41,47.89.252.104,UP,151.830
2026-04-28 02:46:51,35.200.105.130,UP,50.596
2026-04-28 02:47:00,157.230.41.239,UP,31.286
2026-04-28 02:47:09,47.238.70.228,UP,0.555
2026-04-28 02:47:18,34.39.96.45,UP,243.228
2026-04-28 02:47:27,46.101.47.75,UP,192.405
2026-04-28 02:47:36,8.208.34.84,UP,167.964
2026-04-28 03:17:46,34.48.113.182,UP,200.702
2026-04-28 03:17:55,198.199.67.247,UP,202.715
2026-04-28 03:18:04,47.90.140.166,UP,204.943
2026-04-28 03:18:13,35.234.103.240,UP,245.377
